X,Y,OBJECTID,HOSPITAL_NAME,HOSPITAL_TYPE,HQ_ADDRESS,HQ_CITY,HQ_STATE,HQ_ZIP_CODE,COUNTY_NAME,STATE_NAME,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
-89.99472390000001,29.9100887,5829,Seaside Behavioral Center - New Orleans,Psychiatric Hospital,4201 Woodland Dr,New Orleans,LA,70131,Orleans,Louisiana,47.0,47.0,0,0,0.88306618,0,0.0
-75.3021571,43.16727120000001,5830,Central New York Psychiatric Center,Psychiatric Hospital,9005 Old River Rd,Marcy,NY,13403,Oneida,New York,220.0,220.0,0,0,,0,0.0
-73.72597950000001,40.745371500000005,5831,New York City Childrens Center - Queens Campus (FKA Queens Childrens Psychiatric Center),Psychiatric Hospital,7403 Commonwealth Blvd,Bellerose,NY,11426,Queens,New York,65.0,65.0,0,0,,0,0.0
-78.5495103,38.051479,5832,UVA Transitional Care Hospital,Long Term Acute Care Hospital,2965 Ivy Rd,Charlottesville,VA,22903,Albemarle,Virginia,40.0,40.0,6,6,0.63095891,0,2.0
-86.84611149999999,34.1509873,5833,The Sanctuary at the Woodlands,Psychiatric Hospital,1910 Cherokee Ave,Cullman,AL,35055,Cullman,Alabama,40.0,40.0,0,0,0.47232875,0,0.0
-91.05068309999999,33.4036127,5834,Allegiance Specialty Hospital of Greenville,Long Term Acute Care Hospital,300 S Washington Ave,Greenville,MS,38701,Washington,Mississippi,39.0,39.0,6,6,0.5736565,0,2.0
-84.2951171,39.3312446,5835,Lindner Center of HOPE,Psychiatric Hospital,4075 Old Western Row Rd,Mason,OH,45040,Warren,Ohio,32.0,32.0,0,0,0.74280822,0,0.0
-96.8403762,33.1029444,5836,Baylor Scott & White Institute for Rehabilitation - Frisco,Rehabilitation Hospital,2990 Legacy Dr,Frisco,TX,75034,Collin,Texas,44.0,44.0,0,0,0.67970115,0,0.0
-118.2451528,33.9239277,5837,Martin Luther King Jr Community Hospital,Short Term Acute Care Hospital,1680 E 120th St,Los Angeles,CA,90059,Los Angeles,California,131.0,131.0,20,20,0.74913728,0,10.0
-78.9421711,36.0099282,5838,Veritas Collaborative - Adult Hospital Durham,Short Term Acute Care Hospital,615 Douglas St,Durham,NC,27705,Durham,North Carolina,50.0,50.0,9,9,,0,0.0
-77.14330550000001,38.705447899999996,5839,Fort Belvoir Community Hospital,Department of Defense Hospital,9300 Dewitt Loop,Fort Belvoir,VA,22060,Fairfax County,Virginia,120.0,120.0,0,0,,0,0.0
-121.25065719999999,38.74740739999999,5840,Kaiser Permanente - Roseville Medical Center,Short Term Acute Care Hospital,1600 Eureka Rd,Roseville,CA,95661,Placer,California,340.0,340.0,30,30,0.67400485,0,4.0
-96.77980840000001,32.7886692,5841,Baylor T Boone Pickens Cancer Hospital,Short Term Acute Care Hospital,3535 Worth St,Dallas,TX,75246,Dallas,Texas,96.0,96.0,17,17,,0,1.0
-96.6824261,33.2211103,5842,Baylor Scott & White Medical Center - McKinney,Short Term Acute Care Hospital,5252 W University Dr,McKinney,TX,75071,Collin,Texas,143.0,143.0,16,16,0.62201363,0,7.0
-98.304654,30.511511699999996,5843,Baylor Scott & White Medical Center - Marble Falls,Short Term Acute Care Hospital,810 W Highway 71,Marble Falls,TX,78654,Burnet,Texas,46.0,46.0,8,8,0.43436569,0,3.0
-82.3517968,28.195401399999998,5844,AdventHealth Wesley Chapel (FKA Florida Hospital Wesley Chapel),Short Term Acute Care Hospital,2600 Bruce B Downs Blvd,Wesley Chapel,FL,33544,Pasco,Florida,145.0,145.0,24,24,0.44948512,0,2.0
-81.5346,41.3951,5845,Grace Hospital - Bedford,Long Term Acute Care Hospital,44 Blaine Ave,Bedford,OH,44146,Cuyahoga,Ohio,32.0,32.0,5,5,,0,0.0
-123.0288,48.5289,5846,PeaceHealth Peace Island Medical Center,Critical Access Hospital,1117 Spring St,Friday Harbor,WA,98250,San Juan,Washington,10.0,10.0,2,2,0.062465753,0,0.0
-77.623580933,43.1229476930001,5847,Golisano Childrens Hospital,Childrens Hospital,601 Elmwood Ave,Rochester,NY,14642,Monroe,New York,132.0,132.0,51,51,,0,0.0
-74.21868420000001,40.073037299999996,5848,Specialty Hospital of Central Jersey (FKA Specialty Hospital at Kimball),Long Term Acute Care Hospital,600 River Ave,Lakewood,NJ,8701,Ocean,New Jersey,50.0,50.0,8,8,0.56153423,0,4.0
-92.4678969,31.313914,5849,Central Louisiana Surgical Hospital,Short Term Acute Care Hospital,651 N Bolton Ave,Alexandria,LA,71301,Rapides,Louisiana,24.0,24.0,4,4,0.28926942,0,1.0
-82.7840235,39.8507738,5850,Diley Ridge Medical Center,Short Term Acute Care Hospital,7911 Diley Rd,Canal Winchester,OH,43110,Fairfield,Ohio,10.0,10.0,2,2,0.15616438,0,1.0
-76.69555849999999,39.9168769,5851,Orthopaedic and Spine Specialists Orthopaedic Hospital,Short Term Acute Care Hospital,1861 Powder Mill Rd,York,PA,17402,York,Pennsylvania,26.0,30.0,5,5,0.30246577,-4,0.0
-75.55353120000001,40.215731899999994,5852,Physicians Care Surgical Hospital,Short Term Acute Care Hospital,454 Enterprise Dr,Royersford,PA,19468,Montgomery,Pennsylvania,12.0,12.0,2,2,0.40799087,0,0.0
-96.6017824,33.676781899999995,5853,Baylor Scott & White Surgical Hospital - Sherman (FKA Heritage Park Surgical Hospital),Short Term Acute Care Hospital,3601 N Calais St,Sherman,TX,75090,Grayson,Texas,12.0,12.0,2,2,0.29246575,0,0.0
-96.8294191,32.984782,5854,Methodist Hospital for Surgery,Short Term Acute Care Hospital,17101 Dallas Pkwy,Addison,TX,75001,Dallas,Texas,32.0,32.0,4,4,0.57782537,0,1.0
-96.722473145,33.176612854,5855,Methodist McKinney Hospital,Short Term Acute Care Hospital,8000 Eldorado Pkwy,McKinney,TX,75070,Collin,Texas,23.0,23.0,4,4,0.32388327,0,2.0
-98.47348620000001,29.5878278,5856,Baptist Emergency Hospital - Thousand Oaks,Short Term Acute Care Hospital,16088 San Pedro Ave,San Antonio,TX,78232,Bexar,Texas,10.0,50.0,3,3,0.17408219,-40,0.0
-86.1587928,39.9679498,5857,Franciscan Health Carmel (FKA Franciscan St Francis Health - Carmel),Short Term Acute Care Hospital,12188b N Meridian St,Carmel,IN,46032,Hamilton,Indiana,6.0,6.0,1,1,0.20073664,0,2.0
-71.8987507,42.20202379999999,5858,Vibra Hospital of Western Massachusetts - Central Campus (FKA Kindred Hospital Park View Central Massachusetts),Long Term Acute Care Hospital,111 Huntoon Memorial Hwy,Rochdale,MA,1542,Worcester,Massachusetts,47.0,47.0,7,7,0.35104707,0,0.0
-73.76872409999999,40.776461100000006,5859,Saint Marys Hospital for Children,Childrens Hospital,2901 216th St,Bayside,NY,11360,Queens,New York,103.0,103.0,40,40,,0,0.0
-96.8008884,33.0789252,5860,Childrens Medical Center Plano,Childrens Hospital,7601 Preston Rd,Plano,TX,75024,Collin,Texas,72.0,72.0,12,12,0.36777017,0,2.0
-106.67979270000001,35.3088335,5861,UNM Sandoval Regional Medical Center,Short Term Acute Care Hospital,3001 Broadmoor Blvd Ne,Rio Rancho,NM,87144,Sandoval,New Mexico,60.0,60.0,11,11,0.54570776,0,3.0
-89.9861436,29.955816,5862,St Bernard Parish Hospital,Short Term Acute Care Hospital,8000 W Judge Perez Dr,Chalmette,LA,70043,St. Bernard,Louisiana,40.0,40.0,8,8,0.34952053,0,2.0
-83.6934245,42.1696209,5863,Center for Forensic Psychiatry,Psychiatric Hospital,8303 Platt Rd,Saline,MI,48176,Washtenaw,Michigan,240.0,240.0,0,0,1.0,0,0.0
-97.3413041,32.7407869,5864,Texas Rehabilitation Hospital of Fort Worth,Rehabilitation Hospital,425 Alabama Ave,Fort Worth,TX,76104,Tarrant,Texas,66.0,66.0,0,0,0.75520962,0,0.0
-65.6501,18.332,5865,Caribbean Medical Center,Short Term Acute Care Hospital,Avenida Osvaldo Molina # 151,Fajardo,PR,738,Fajardo,Puerto Rico,42.0,42.0,4,4,0.94109589,0,2.0
-97.1779317,32.6280004,5866,Perimeter Behavioral Hospital of Arlington,Psychiatric Hospital,7000 US 287 Frontage Rd,Arlington,TX,76001,Tarrant,Texas,,,0,0,,0,0.0
-87.05891340000001,35.6059999,5867,Unity Psychiatric Care - Columbia (FKA Behavioral Healthcare Center at Columbia),Psychiatric Hospital,1400 Rosewood Dr,Columbia,TN,38401,Maury,Tennessee,16.0,16.0,0,0,0.55273974,0,0.0
-86.6653695,34.753296500000005,5868,Unity Psychiatric Care - Huntsville (FKA Behavioral Healthcare Center at Huntsville),Psychiatric Hospital,5315 Millennium Dr Nw,Huntsville,AL,35806,Madison,Alabama,20.0,16.0,0,0,0.42431507,4,0.0
-117.99271570000002,34.1487088,5869,Monrovia Memorial Hospital,Long Term Acute Care Hospital,323 S Heliotrope Ave,Monrovia,CA,91016,Los Angeles,California,49.0,49.0,4,4,0.53391111,0,2.0
-105.09683629999999,39.7692532,5870,Wide Horizon,Religious Non-Medical Health Care Institution,8900 W 38th Ave,Wheat Ridge,CO,80033,Jefferson,Colorado,10.0,10.0,0,0,0.065027319,0,0.0
-71.0711227,42.3364874,5871,Dr Solomon Carter Fuller Mental Health Center,Psychiatric Hospital,85 East Newton St,Boston,MA,2118,Suffolk,Massachusetts,60.0,60.0,0,0,0.95999998,0,0.0
-93.2046017,45.06917429999999,5872,Beacon Haven,Religious Non-Medical Health Care Institution,1200 Long Lake Rd,New Brighton,MN,55112,Ramsey,Minnesota,6.0,6.0,0,0,0.41689497,0,0.0
-115.120267,35.9962035,5873,Seven Hills Behavioral Health Hospital,Psychiatric Hospital,3021 W Horizon Ridge Pkwy,Henderson,NV,89052,Clark,Nevada,134.0,134.0,0,0,0.63966471,0,0.0
-118.26627520000001,34.007314799999996,5874,Kedren Community Health Center,Psychiatric Hospital,4211 Avalon Blvd,Los Angeles,CA,90011,Los Angeles,California,72.0,72.0,0,0,,0,0.0
-97.16783050000001,33.219826399999995,5875,Select Rehabilitation Hospital of Denton,Rehabilitation Hospital,2620 Scripture St,Denton,TX,76201,Denton,Texas,44.0,44.0,0,0,0.51021171,0,0.0
-96.6346681,33.669802000000004,5876,Carrus Rehabilitation Hospital,Rehabilitation Hospital,1810 W Us Highway 82,Sherman,TX,75092,Grayson,Texas,24.0,24.0,0,0,0.94748861,0,0.0
-118.5529318,34.200435399999996,5877,Los Angeles Jewish Home - Grancell Village (FKA Joyce Eisenberg Keefer Medical Center),Psychiatric Hospital,7150 Tampa Ave,Reseda,CA,91335,Los Angeles,California,10.0,10.0,0,0,0.60493153,0,0.0
-96.1057157,46.275239299999996,5878,Community Behavioral Health Hospital - Fergus Falls,Psychiatric Hospital,1801 W Alcott Ave,Fergus Falls,MN,56537,Otter Tail,Minnesota,16.0,16.0,0,0,0.84537673,0,0.0
-96.6473595,40.79007360000001,5879,Madonna Rehabilitation Hospital - Lincoln,Rehabilitation Hospital,5401 South St,Lincoln,NE,68506,Lancaster,Nebraska,61.0,60.0,3,3,0.78607309,1,2.0
-122.2220899,37.79057589999999,5880,Heritage Psychiatric Health Facility,Psychiatric Hospital,2633 E 27th St,Oakland,CA,94601,Alameda,California,26.0,26.0,0,0,0.76933616,0,0.0
-95.3608376,45.8834874,5881,Community Behavioral Health Hospital - Alexandria,Psychiatric Hospital,1610 8th Ave E,Alexandria,MN,55308,Douglas,Minnesota,16.0,16.0,0,0,0.93030822,0,0.0
-76.8982173,40.2863223,5882,Pennsylvania Psychiatric Institute,Psychiatric Hospital,2501 N 3rd St,Harrisburg,PA,17110,Dauphin,Pennsylvania,89.0,89.0,0,0,0.76967829,0,0.0
-94.257384,46.359257,5883,Community Behavioral Health Hospital - Baxter,Psychiatric Hospital,14241 Grand Oaks Dr,Baxter,MN,56425,Crow Wing,Minnesota,16.0,16.0,0,0,0.94006848,0,0.0
-94.8785355,47.47639960000001,5884,Community Behavioral Health Hospital - Bemidji,Psychiatric Hospital,800 Bemidji Ave N,Bemidji,MN,56601,Beltrami,Minnesota,16.0,16.0,0,0,0.86952055,0,0.0
-92.45601059999998,43.9726957,5885,Community Behavioral Health Hospital - Rochester,Psychiatric Hospital,251 Woodlake Dr Se,Rochester,MN,55904,Olmsted,Minnesota,16.0,16.0,0,0,0.82363015,0,0.0
-78.592865,36.326615000000004,5886,Granville Medical Center (AKA Granville Health System),Short Term Acute Care Hospital,1010 College St,Oxford,NC,27565,Granville,North Carolina,142.0,42.0,6,6,0.38564906,100,2.0
-81.4733574,28.2519482,5887,Poinciana Medical Center,Short Term Acute Care Hospital,325 Cypress Pkwy,Kissimmee,FL,34758,Osceola,Florida,76.0,76.0,6,6,0.57051188,0,2.0
-76.3633,37.0683,5888,633rd Medical Group - USAF Hospital Langley,Department of Defense Hospital,77 Nealy Ave,Hampton,VA,23665,Hampton,Virginia,60.0,60.0,0,0,,0,0.0
-83.43459870000001,42.420513899999996,5889,Hawthorn Center,Psychiatric Hospital,18471 Haggerty Rd,Northville,MI,48167,Wayne,Michigan,,,0,0,,0,0.0
-94.7435,31.3074,5890,Oceans Behavioral Hospital Lufkin (FKA Audubon Behavioral Healthcare Lufkin),Psychiatric Hospital,302 Gobblers Knob Rd,Lufkin,TX,75904,Angelina,Texas,24.0,24.0,0,0,0.77876711,0,0.0
-94.73462459999999,32.5372019,5891,Oceans Behavioral Hospital Longview (FKA Audubon Behavioral Healthcare Longview),Psychiatric Hospital,615 Clinic Dr,Longview,TX,75605,Gregg,Texas,24.0,24.0,0,0,0.89029682,0,0.0
-96.812489,32.6030305,5892,Crescent Medical Center Lancaster,Short Term Acute Care Hospital,2600 W Pleasant Run Rd,Lancaster,TX,75146,Dallas,Texas,84.0,84.0,8,8,0.11236139,0,2.0
-81.5048255,41.448838200000004,5893,University Hospitals Rehabilitation Hospital,Rehabilitation Hospital,23333 Harvard Rd,Beachwood,OH,44122,Cuyahoga,Ohio,50.0,50.0,0,0,0.6422465999999999,0,0.0
-111.8885591,40.5354599,5894,Lone Peak Hospital,Short Term Acute Care Hospital,11925 S State St,Draper,UT,84020,Salt Lake,Utah,32.0,30.0,4,4,0.37890409999999997,2,2.0
-94.1698541,30.112190299999998,5895,The Medical Center of Southeast Texas Beaumont Campus,Short Term Acute Care Hospital,6025 Metropolitan Dr,Beaumont,TX,77706,Jefferson,Texas,12.0,,38,38,,12,0.0
-96.8539458,33.0314924,5896,Plano Surgical Hospital (FKA Victory Medical Center Plano),Short Term Acute Care Hospital,2301 Marsh Ln,Plano,TX,75093,Denton,Texas,26.0,,32,32,,26,0.0
-95.20036540000001,29.770611699999996,5897,Advanced Diagnostics Hospital East (FKA Victory Surgical Hospital East Houston),Short Term Acute Care Hospital,12950 East Fwy,Houston,TX,77015,Harris,Texas,4.0,4.0,1,1,0.85958904,0,1.0
-111.56704540000001,33.394434000000004,5898,Banner Goldfield Medical Center (FKA Arizona Regional Medical Center - Apache Junction),Short Term Acute Care Hospital,2050 W Southern Ave,Apache Junction,AZ,85120,Pinal,Arizona,20.0,20.0,4,4,0.28246576,0,2.0
-115.116697,36.033609999999996,5899,Horizon Specialty Hospital of Henderson,Long Term Acute Care Hospital,8550 S Eastern Ave,Las Vegas,NV,89123,Clark,Nevada,39.0,39.0,6,6,,0,2.0
-162.5938,66.8941,5900,Maniilaq Health Center,Critical Access Hospital,436 5th Ave,Kotzebue,AK,99752,Northwest Arctic,Alaska,17.0,17.0,3,3,0.24061239999999998,0,0.0
-90.71193620000001,29.5930452,5901,AMG Specialty Hospital - Houma,Long Term Acute Care Hospital,629 Dunn St,Houma,LA,70360,Terrebonne,Louisiana,40.0,40.0,7,7,0.49164385,0,3.0
-158.5355046,59.00009420000001,5902,Kanakanak Hospital,Critical Access Hospital,6000 Kanakanak Rd,Dillingham,AK,99576,Dillingham,Alaska,16.0,16.0,3,3,0.1484589,0,1.0
-87.5023,37.9696,5903,Evansville State Hospital,Psychiatric Hospital,3400 Lincoln Ave,Evansville,IN,47714,Vanderburgh,Indiana,168.0,168.0,0,0,,0,0.0
-73.6726737,42.7340076,5904,Burdett Birth Center,Short Term Acute Care Hospital,2215 Burdett Ave,Troy,NY,12180,Rensselaer,New York,15.0,,2,2,,15,1.0
-84.4801688,39.212441,5905,Encompass Health Rehabilitation Hospital of Cincinnati (FKA HealthSouth Rehabilitation Hospital of Cincinnati),Rehabilitation Hospital,151 W Galbraith Rd,Cincinnati,OH,45216,Hamilton,Ohio,60.0,60.0,0,0,0.66520548,0,0.0
-97.4188868,35.644282200000006,5906,INTEGRIS Health Edmond,Short Term Acute Care Hospital,4801 Integris Pkwy,Edmond,OK,73034,Oklahoma,Oklahoma,40.0,40.0,6,6,0.60712332,0,2.0
-80.82061,33.535231,5907,William J McCord Adolescent Treatment Facility,Psychiatric Hospital,910 Cook Rd,Orangeburg,SC,29118,Orangeburg,South Carolina,15.0,15.0,0,0,,0,0.0
-90.315259,38.686306,5908,Hawthorn Childrens Psychiatric Hospital,Psychiatric Hospital,1901 Pennsylvania Ave,Saint Louis,MO,63133,St. Louis County,Missouri,24.0,24.0,0,0,0.50636005,0,0.0
-85.38462,31.203702000000003,5909,Laurel Oaks Behavioral Health Center,Psychiatric Hospital,700 E Cottonwood Rd,Dothan,AL,36301,Houston,Alabama,46.0,,0,0,,46,0.0
-82.9927,38.7482,5910,Kings Daughters Medical Center Ohio,Short Term Acute Care Hospital,2001 Scioto Trl,Portsmouth,OH,45662,Scioto,Ohio,10.0,10.0,2,2,0.08794520800000001,0,0.0
-88.69999849999999,32.3724672,5911,Anderson Regional Medical Center - North,Short Term Acute Care Hospital,2124 14th St,Meridian,MS,39301,Lauderdale,Mississippi,260.0,260.0,17,17,0.40045312,0,7.0
-81.6627495,30.314854600000004,5912,Baptist Medical Center Jacksonville (FKA BMC Downtown),Short Term Acute Care Hospital,800 Prudential Dr,Jacksonville,FL,32207,Duval,Florida,489.0,439.0,120,120,0.75385404,50,22.0
-86.1502584,41.4435822,5913,Doctors NeuroPsychiatric Hospital,Psychiatric Hospital,417 S Whitlock St,Bremen,IN,46506,Marshall,Indiana,37.0,37.0,0,0,0.91543871,0,0.0
-98.44606040000001,45.463078499999995,5914,Sanford Aberdeen Medical Center,Short Term Acute Care Hospital,2905 3rd Ave Se,Aberdeen,SD,57401,Brown,South Dakota,48.0,48.0,8,8,0.17768265,0,2.0
-97.6150647,35.610820399999994,5915,Mercy Rehabilitation Hospital Oklahoma City,Rehabilitation Hospital,5401 W Memorial Rd,Oklahoma City,OK,73142,Oklahoma,Oklahoma,50.0,50.0,0,0,0.89463013,0,0.0
-77.45247140000001,37.5713028,5916,Virginia Treatment Center for Children,Childrens Hospital,1308 Sherwood Ave,Richmond,VA,23220,Richmond City,Virginia,32.0,32.0,12,12,,0,0.0
-87.8791396,42.04280479999999,5917,Chicago Behavioral Hospital,Psychiatric Hospital,555 Wilson Ln,Des Plaines,IL,60016,Cook,Illinois,138.0,138.0,0,0,0.83059359,0,0.0
-89.6410415,39.7257747,5918,Lincoln Prairie Behavioral Health Center,Psychiatric Hospital,5230 6th Street Frontage Rd E,Springfield,IL,62703,Sangamon,Illinois,97.0,88.0,0,0,,9,0.0
-121.8474544,39.7545626,5919,Butte County Psychiatric Health Facility,Psychiatric Hospital,592 Rio Lindo Ave,Chico,CA,95926,Butte,California,16.0,16.0,0,0,,0,0.0
-117.79097900000001,34.0609747,5920,American Recovery Center,Short Term Acute Care Hospital,2180 Valley Blvd,Pomona,CA,91768,Los Angeles,California,40.0,,32,32,,40,0.0
-120.64636920000001,35.2750952,5921,San Luis Obispo Center,Psychiatric Hospital,2180 Johnson Ave,San Luis Obispo,CA,93401,San Luis Obispo,California,16.0,16.0,0,0,,0,0.0
-121.6180045,39.1523076,5922,North Valley Behavioral Health,Psychiatric Hospital,1535 Plumas Ct,Yuba City,CA,95991,Sutter,California,16.0,16.0,0,0,,0,0.0
-117.7724594,33.6607471,5923,Hoag Orthopedic Institute,Short Term Acute Care Hospital,16250 Sand Canyon Ave,Irvine,CA,92618,Orange,California,70.0,70.0,12,12,0.31201565,0,2.0
-121.9475777,37.259755,5924,Childrens Health of Northern California - Pediatric Hospital (AKA the Childrens Recovery Center),Childrens Hospital,3777 S Bascom Ave,Campbell,CA,95008,Santa Clara,California,4.0,,12,12,,4,0.0
-121.61879479999999,39.15566389999999,5925,Sutter - Yuba Psychiatric Health Facility,Psychiatric Hospital,1965 Live Oak Blvd,Yuba City,CA,95991,Sutter,California,,,0,0,,0,0.0
-120.4705508,37.2934033,5926,Marie Green Psychiatric Center,Psychiatric Hospital,300 E 15th St,Merced,CA,95341,Merced,California,16.0,16.0,0,0,,0,0.0
-119.757709,36.8402559,5927,Community Behavioral Health Center,Psychiatric Hospital,7171 N Cedar Ave,Fresno,CA,93720,Fresno,California,73.0,61.0,0,0,,12,0.0
-118.93014240000001,35.3658781,5928,Crestwood Psychiatric Health Facility - Bakersfield,Psychiatric Hospital,6700 Eucalyptus Dr,Bakersfield,CA,93306,Kern,California,16.0,16.0,0,0,,0,0.0
-120.801854,38.7322778,5929,Telecare El Dorado County Psychiatric Health Facility,Psychiatric Hospital,935b Spring St,Placerville,CA,95667,El Dorado,California,16.0,16.0,0,0,,0,0.0
-119.3481739,36.32055379999999,5930,Kaweah Delta Mental Health Hospital,Short Term Acute Care Hospital,1100 S Akers St,Visalia,CA,93277,Tulare,California,63.0,63.0,11,11,,0,0.0
-121.4489168,38.537938399999994,5931,DSH - Sacramento (AKA Sacramento County Mental Health Treatment Center),Psychiatric Hospital,2150 Stockton Blvd,Sacramento,CA,95820,Sacramento,California,,,0,0,,0,0.0
-117.1544852,32.8060459,5932,Sharp McDonald Center,Short Term Acute Care Hospital,7989 Linda Vista Rd,San Diego,CA,92111,San Diego,California,16.0,16.0,3,3,,0,0.0
-116.2216943,33.700924799999996,5933,Riverside County Psychiatric Health Facility,Psychiatric Hospital,47915 Oasis St,Indio,CA,92201,Riverside,California,16.0,16.0,0,0,,0,0.0
-118.15769979999999,33.8651973,5934,La Casa Psychiatric Health Facility,Psychiatric Hospital,6060 N Paramount Blvd,Long Beach,CA,90805,Los Angeles,California,16.0,16.0,0,0,,0,0.0
-122.11840420000001,37.7095141,5935,Willow Rock Center,Psychiatric Hospital,2050 Fairmont Dr,San Leandro,CA,94578,Alameda,California,16.0,16.0,0,0,,0,0.0
-119.06,34.35,5936,Santa Paula Hospital,Short Term Acute Care Hospital,825 N 10th St,Santa Paula,CA,93061,Ventura,California,49.0,49.0,9,9,,0,0.0
-117.6086875,34.032542,5937,Ontario Medical Center,Short Term Acute Care Hospital,2295 S Vineyard Ave,Ontario,CA,91761,San Bernardino,California,224.0,224.0,39,39,,0,0.0
-118.35601090000002,33.8242225,5938,Star View Adolescent Center,Short Term Acute Care Hospital,4025 W 226th St,Torrance,CA,90505,Los Angeles,California,16.0,16.0,3,3,,0,0.0
-98.6846005,29.451772499999997,5939,Warm Springs Rehabilitation Hospital of Westover Hills,Rehabilitation Hospital,10323 State Highway 151,San Antonio,TX,78251,Bexar,Texas,40.0,40.0,0,0,,0,0.0
-97.31,32.9315,5940,Texas Health Alliance (FKA Texas Health Harris Methodist Hospital Alliance),Short Term Acute Care Hospital,10864 Texas Health Trl,Fort Worth,TX,76244,Tarrant,Texas,101.0,101.0,12,12,0.59883356,0,2.0
-91.09428570000001,30.380005999999998,5941,The NeuroMedical Center Rehabilitation Hospital,Rehabilitation Hospital,10101 Park Rowe Ave,Baton Rouge,LA,70810,East Baton Rouge,Louisiana,27.0,27.0,0,0,0.73992896,0,0.0
-73.97399999999999,41.047,5942,Rockland Childrens Psychiatric Center,Psychiatric Hospital,2 1st Ave,Orangeburg,NY,10962,Rockland,New York,54.0,54.0,0,0,,0,0.0
-90.1540578,29.9613832,5943,Ochsner Extended Care Hospital,Long Term Acute Care Hospital,2614 Jefferson Hwy,Jefferson,LA,70121,Jefferson,Louisiana,32.0,32.0,5,5,0.71755135,0,2.0
-90.1592276,29.9991584,5944,Omega Hospital,Short Term Acute Care Hospital,2525 Severn Ave,Metairie,LA,70002,Jefferson,Louisiana,16.0,16.0,3,3,0.028938357,0,0.0
-116.26032830000001,46.489765399999996,5945,State Hospital North,Psychiatric Hospital,300 Hospital Dr,Orofino,ID,83544,Clearwater,Idaho,60.0,55.0,0,0,,5,0.0
-78.8079657,35.4257229,5946,Central Harnett Hospital,Short Term Acute Care Hospital,215 Brightwater Dr,Lillington,NC,27546,Harnett,North Carolina,101.0,101.0,18,18,,0,0.0
-88.7319,32.3762,5947,East Mississippi State Hospital,Psychiatric Hospital,1818 College Drive,Meridian,MS,39307,Lauderdale,Mississippi,201.0,120.0,0,0,,81,0.0
-84.0221213,35.8712249,5948,Peninsula Hospital (AKA Peninsula Behavioral Health),Psychiatric Hospital,2347 Jones Bend Rd,Louisville,TN,37777,Blount,Tennessee,155.0,155.0,0,0,,0,0.0
-81.7490048,32.4458202,5949,Willingway Hospital,Short Term Acute Care Hospital,311 Jones Mill Rd,Statesboro,GA,30458,Bulloch,Georgia,46.0,40.0,7,7,,6,0.0
-76.79522659999999,39.13998170000001,5950,Clifton T Perkins Hospital Center,Short Term Acute Care Hospital,8450 Dorsey Run Rd,Jessup,MD,20794,Howard,Maryland,,,32,32,,0,0.0
-95.4603347,30.1888066,5951,Nexus Specialty Hospital - Shenandoah Campus,Short Term Acute Care Hospital,123 Vision Park Blvd,Shenandoah,TX,77384,Montgomery,Texas,54.0,54.0,9,9,,0,0.0
-75.68332690000001,40.0119964,5952,Saint John Vianney Center,Psychiatric Hospital,151 Woodbine Rd,Downingtown,PA,19335,Chester,Pennsylvania,50.0,50.0,0,0,,0,0.0
-122.8772812,45.539250200000005,5953,Kaiser Permanente Westside Medical Center,Short Term Acute Care Hospital,2875 NE Stucki Ave,Hillsboro,OR,97124,Washington,Oregon,122.0,122.0,20,20,0.3900741,0,2.0
-84.1536069,39.736137,5954,Access Hospital Dayton,Psychiatric Hospital,2611 Wayne Ave,Dayton,OH,45420,Montgomery,Ohio,110.0,52.0,0,0,0.55516332,58,0.0
-84.1990766,39.748956,5955,Haven Behavioral Hospital of Dayton (FKA Haven Behavioral Senior Care of Dayton),Psychiatric Hospital,1 Elizabeth Pl,Dayton,OH,45417,Montgomery,Ohio,59.0,59.0,0,0,0.72542375,0,0.0
,,5956,San Jorge Childrens & Womens Hospital,Short Term Acute Care Hospital,258 Calle San Jorge,San Juan,PR,912,,,151.0,151.0,26,26,,0,1.0
-84.210577,39.6752836,5957,Kettering Behavioral Medicine Center,Psychiatric Hospital,5348 Lamme Rd,Dayton,OH,45439,Montgomery,Ohio,60.0,60.0,0,0,,0,0.0
-77.5424483,38.9404382,5958,StoneSprings Hospital Center,Short Term Acute Care Hospital,24440 Stone Springs Blvd,Dulles,VA,20166,Loudoun,Virginia,124.0,124.0,10,10,0.09489615300000001,0,2.0
-73.9829855,40.734353399999996,5959,Rusk Rehabilitation at NYU Langone Orthopedic Hospital,Long Term Acute Care Hospital,301 E 17th St,New York,NY,10003,New York,New York,225.0,48.0,30,30,,177,0.0
-89.975367,30.028782300000003,5960,New Orleans East Hospital,Short Term Acute Care Hospital,5620 Read Blvd,New Orleans,LA,70127,Orleans,Louisiana,60.0,50.0,9,9,0.25463015,10,2.0
-93.71681240000001,32.4260408,5961,CHRISTUS Health Shreveport-Bossier,Short Term Acute Care Hospital,1453 E Bert Koun Loop,Shreveport,LA,71105,Caddo,Louisiana,220.0,192.0,20,20,0.50963187,28,5.0
